gene|compound|start_entity end_entity|appos|gene	18
transport|amod|start_entity transport|nmod|end_entity	18
start_entity|nmod|mice mice|amod|end_entity	18
transport|compound|start_entity transport|compound|end_entity	18
activity|compound|start_entity activity|nmod|end_entity	18
function|amod|start_entity function|nmod|end_entity	18
uptake|compound|start_entity uptake|nmod|end_entity	18
channels|compound|start_entity channels|amod|end_entity	19
channel|compound|start_entity channel|amod|end_entity	19
channels|compound|start_entity channels|nummod|end_entity	19
channels|compound|start_entity channels|appos|end_entity	19
channel|compound|start_entity channel|appos|end_entity	19
channels|compound|start_entity channels|compound|end_entity	19
channel|compound|start_entity channel|compound|end_entity	19
channel|compound|start_entity channel|nsubj|end_entity	19
start_entity|nsubj|modulation modulation|nmod|end_entity	19
channel|compound|start_entity end_entity|dobj|channel	19
channels|compound|start_entity end_entity|dobj|channels	19
channel|compound|start_entity end_entity|dep|channel	19
channel|compound|start_entity end_entity|appos|channel	19
start_entity|dobj|1 1|appos|end_entity	19
start_entity|dobj|transporter transporter|appos|end_entity	19
transporter|amod|start_entity transporter|appos|end_entity	19
transporter|compound|start_entity transporter|amod|end_entity	19
transporter|compound|start_entity end_entity|appos|transporter	19
expression|nmod|start_entity transporters|nsubj|expression transporters|dobj|end_entity	19
transporters|compound|start_entity transporters|amod|end_entity	19
distribution|nmod|start_entity transporters|nsubj|distribution transporters|dobj|end_entity	19
regulation|nmod|start_entity transporters|nsubj|regulation transporters|dobj|end_entity	19
transporters|compound|start_entity transporters|compound|end_entity	19
transporters|compound|start_entity transporters|dep|end_entity	19
transporters|compound|start_entity transporters|appos|end_entity	19
gene|compound|start_entity gene|amod|end_entity	19
start_entity|dobj|expression expression|compound|end_entity	19
expression|compound|start_entity expression|appos|end_entity	19
expression|amod|start_entity expression|compound|end_entity	19
function|compound|start_entity function|compound|end_entity	19
start_entity|nsubj|localization localization|nmod|end_entity	19
transporter|compound|start_entity transporter|nsubj|end_entity	19
gene|compound|start_entity gene|appos|end_entity	19
transporter|compound|start_entity transporter|compound|end_entity	19
transporter|compound|start_entity transporter|appos|end_entity	19
gene|compound|start_entity gene|compound|end_entity	19
expression|compound|start_entity expression|compound|end_entity	19
mrna|compound|start_entity mrna|compound|end_entity	19
mrna|amod|start_entity mrna|compound|end_entity	20
activity|amod|start_entity activity|appos|end_entity	20
start_entity|dobj|activity activity|appos|end_entity	20
synthase|amod|start_entity gene|amod|synthase gene|appos|end_entity	20
synthase|compound|start_entity synthase|appos|end_entity	20
synthase|amod|start_entity synthase|appos|end_entity	20
polymorphism|amod|start_entity polymorphism|appos|end_entity	20
reductase|amod|start_entity reductase|appos|end_entity	20
dehydrogenase|compound|start_entity dehydrogenase|appos|end_entity	20
dehydrogenase|amod|start_entity dehydrogenase|appos|end_entity	20
start_entity|dobj|polymorphism polymorphism|appos|end_entity	20
gene|amod|start_entity gene|appos|end_entity	20
polymorphisms|amod|start_entity polymorphisms|appos|end_entity	20
expression|amod|start_entity expression|appos|end_entity	20
genes|amod|start_entity genes|appos|end_entity	20
protein|compound|start_entity end_entity|dep|protein	21
transporter|amod|start_entity end_entity|appos|transporter	21
cotransporter|compound|start_entity cotransporter|appos|end_entity	21
protein|compound|start_entity protein|appos|end_entity	21
transporters|amod|start_entity transporters|appos|end_entity	21
binding|amod|start_entity protein|amod|binding protein|appos|end_entity	21
protein|amod|start_entity protein|appos|end_entity	21
protein|compound|start_entity end_entity|appos|protein	21
start_entity|dobj|protein protein|appos|end_entity	21
protein|amod|start_entity end_entity|appos|protein	21
start_entity|nsubj|effects effects|nmod|end_entity	22
start_entity|nsubj|study study|nmod|end_entity	23
uptake|amod|start_entity uptake|nmod|end_entity	24
factor|amod|start_entity end_entity|appos|factor	24
factor|amod|start_entity factor|nsubj|end_entity	24
factor|amod|start_entity factor|appos|end_entity	24
polymorphisms|compound|start_entity polymorphisms|nummod|end_entity	24
polymorphisms|compound|start_entity polymorphisms|nmod|end_entity	24
polymorphisms|compound|start_entity polymorphisms|nmod|gene gene|compound|end_entity	24
region|amod|start_entity region|nmod|end_entity	24
domain|compound|start_entity domain|amod|end_entity	24
domains|amod|start_entity domains|nmod|end_entity	24
factor|amod|start_entity factor|amod|end_entity	24
factor|compound|start_entity factor|compound|end_entity	24
factor|amod|start_entity factor|nmod|end_entity	24
sequence|amod|start_entity end_entity|nsubj|sequence	24
sequences|amod|start_entity sequences|nmod|end_entity	24
sequence|amod|start_entity sequence|nmod|end_entity	24
sequence|amod|start_entity end_entity|dep|sequence	24
start_entity|dobj|sequence sequence|nmod|end_entity	24
moiety|amod|start_entity moiety|nmod|end_entity	24
start_entity|nsubj|increases increases|amod|end_entity	24
transporter|amod|start_entity transporter|compound|end_entity	24
finger|compound|start_entity finger|nmod|end_entity	24
fingers|compound|start_entity fingers|nmod|end_entity	24
finger|compound|start_entity finger|compound|end_entity	24
signaling|nmod|start_entity end_entity|acl|signaling	25
start_entity|dobj|activity activity|amod|end_entity	25
synthase|amod|start_entity synthase|dep|end_entity	25
start_entity|acl|produced produced|nmod|end_entity	25
start_entity|dobj|gene gene|appos|end_entity	25
start_entity|dobj|inhibitors inhibitors|appos|end_entity	25
inhibitors|amod|start_entity inhibitors|appos|end_entity	25
inhibitors|amod|start_entity inhibitors|nmod|end_entity	26
activation|compound|start_entity activation|amod|end_entity	27
mutation|compound|start_entity mutation|compound|end_entity	27
start_entity|nsubj|changes changes|nmod|end_entity	27
start_entity|nsubj|effect effect|nmod|end_entity	27
start_entity|nsubj|relationship relationship|nmod|end_entity	27
start_entity|nsubj|role role|nmod|end_entity	27
pathway|compound|start_entity pathway|compound|end_entity	27
residues|compound|start_entity residues|compound|end_entity	27
start_entity|dobj|activity activity|nmod|end_entity	27
residues|compound|start_entity residues|amod|end_entity	27
start_entity|dobj|phosphorylation phosphorylation|nmod|end_entity	27
phosphorylation|compound|start_entity phosphorylation|compound|end_entity	27
phosphorylation|compound|start_entity phosphorylation|amod|end_entity	27
phosphorylation|amod|start_entity phosphorylation|nmod|end_entity	27
phosphorylation|compound|start_entity phosphorylation|nmod|end_entity	27
phosphorylated|advmod|start_entity phosphorylated|nsubjpass|end_entity	27
residues|amod|start_entity end_entity|nmod|residues	27
phosphorylation|amod|start_entity phosphorylation|amod|end_entity	27
nitration|amod|start_entity nitration|nmod|end_entity	27
dephosphorylation|amod|start_entity dephosphorylation|nmod|end_entity	27
phosphorylation|compound|start_entity phosphorylation|nummod|end_entity	27
phosphorylation|amod|start_entity phosphorylation|nummod|end_entity	27
phosphorylation|amod|start_entity stimulates|dobj|phosphorylation stimulates|nsubj|end_entity	27
kinase|amod|start_entity kinase|appos|end_entity	27
kinase|nsubj|start_entity kinase|dobj|end_entity	27
kinase|amod|start_entity end_entity|dobj|kinase	27
kinase|nsubj|start_entity kinase|ccomp|regulates regulates|nsubj|end_entity	27
kinase|compound|start_entity kinase|appos|end_entity	27
regulation|nmod|start_entity kinase|nsubj|regulation kinase|dobj|end_entity	27
expression|nmod|start_entity kinase|nsubj|expression kinase|dobj|end_entity	27
kinase|compound|start_entity end_entity|appos|kinase	27
kinase|compound|start_entity kinase|compound|end_entity	27
kinase|amod|start_entity kinase|compound|end_entity	27
kinase|compound|start_entity end_entity|nmod|kinase	27
phosphorylation|amod|start_entity regulates|dobj|phosphorylation regulates|nsubj|end_entity	27
phosphorylation|amod|start_entity phosphorylation|appos|end_entity	27
kinase|amod|start_entity end_entity|amod|kinase	27
phosphorylation|amod|start_entity phosphorylation|nmod|kinase kinase|appos|end_entity	27
start_entity|dobj|kinase kinase|appos|end_entity	27
kinase|compound|start_entity end_entity|dep|kinase	27
role|nmod|start_entity kinase|nsubj|role kinase|dobj|end_entity	27
protein|compound|start_entity protein|amod|end_entity	27
family|nmod|start_entity family|compound|end_entity	27
start_entity|nsubj|roles roles|nmod|end_entity	27
kinase|amod|start_entity kinase|nummod|end_entity	27
start_entity|nsubj|receptor receptor|amod|end_entity	27
start_entity|nsubj|association association|nmod|end_entity	27
phosphorylation|amod|start_entity phosphorylation|compound|end_entity	27
kinases|amod|start_entity kinases|compound|end_entity	27
kinases|amod|start_entity family|nmod|kinases family|compound|end_entity	27
kinases|compound|start_entity kinases|compound|end_entity	27
start_entity|nsubj|receptor receptor|compound|end_entity	27
activity|amod|start_entity activity|amod|end_entity	27
kinase|compound|start_entity kinase|amod|end_entity	27
kinase|amod|start_entity kinase|amod|end_entity	27
inhibitor|compound|start_entity inhibitor|amod|end_entity	27
kinases|compound|start_entity kinases|amod|end_entity	27
phosphorylated|advmod|start_entity phosphorylated|nmod|end_entity	27
kinases|nsubj|start_entity kinases|dobj|end_entity	27
protein|compound|start_entity protein|compound|end_entity	27
domain|amod|start_entity domain|nmod|end_entity	27
activity|amod|start_entity activity|compound|end_entity	27
start_entity|nsubj|protein protein|compound|end_entity	27
activity|amod|start_entity activity|nmod|end_entity	27
start_entity|nsubj|involvement involvement|nmod|end_entity	27
activation|compound|start_entity activation|compound|end_entity	27
activity|compound|start_entity activity|compound|end_entity	27
start_entity|nsubj|regulation regulation|nmod|end_entity	27
start_entity|nsubj|activation activation|nmod|end_entity	27
activity|compound|start_entity activity|amod|end_entity	27
phosphorylation|amod|start_entity end_entity|nmod|phosphorylation	27
start_entity|nsubj|identification identification|nmod|end_entity	27
start_entity|nsubj|inhibition inhibition|nmod|end_entity	27
start_entity|nsubj|stimulation stimulation|nmod|end_entity	27
expression|amod|start_entity expression|amod|end_entity	28
sites|amod|start_entity sites|nmod|end_entity	29
kinase|compound|start_entity kinase|nmod|end_entity	29
phosphatase|amod|start_entity phosphatase|nummod|end_entity	29
phosphatase|compound|start_entity phosphatase|compound|end_entity	29
phosphatase|compound|start_entity phosphatase|amod|end_entity	29
phosphatase|compound|start_entity phosphatase|appos|end_entity	29
phosphatase|compound|start_entity end_entity|appos|phosphatase	29
site|amod|start_entity site|nmod|end_entity	29
start_entity|nsubj|interaction interaction|nmod|end_entity	29
phosphorylation|amod|start_entity induces|dobj|phosphorylation induces|nsubj|end_entity	29
residue|amod|start_entity residue|nmod|end_entity	29
residues|amod|start_entity residues|nmod|end_entity	29
residues|compound|start_entity residues|nmod|end_entity	29
production|compound|start_entity production|amod|end_entity	30
inhibition|amod|start_entity inhibition|nmod|end_entity	30
-rsb-|compound|start_entity -rsb-|amod|end_entity	30
inhibitor|amod|start_entity inhibitor|amod|end_entity	30
inhibition|compound|start_entity inhibition|compound|end_entity	30
inhibitors|amod|start_entity inhibitors|compound|end_entity	30
inhibitor|amod|start_entity inhibitor|compound|end_entity	30
inhibitors|compound|start_entity inhibitors|compound|end_entity	30
inhibitor|compound|start_entity inhibitor|compound|end_entity	30
inhibitors|amod|start_entity inhibitors|amod|end_entity	30
inhibitor|amod|start_entity inhibitor|nmod|end_entity	30
start_entity|nsubj|action action|nmod|end_entity	30
phosphatases|compound|start_entity phosphatases|compound|end_entity	30
pathway|amod|start_entity pathway|compound|end_entity	30
activation|amod|start_entity activation|nmod|end_entity	30
activation|amod|start_entity activation|amod|end_entity	30
phosphorylation|compound|start_entity induces|dobj|phosphorylation induces|nsubj|end_entity	30
domain|compound|start_entity domain|compound|end_entity	30
start_entity|nsubj|efficacy efficacy|nmod|end_entity	30
inhibitors|compound|start_entity inhibitors|amod|end_entity	30
